"","Loc","Pr_Fall","Tmin_Fall","Tmax_Fall","GDD_Fall","Pr_Spring","Tmin_Spring","Tmax_Spring","GDD_Spring","Pr_Summer","Tmin_Summer","Tmax_Summer","GDD_Summer","Pr_Winter","Tmin_Winter","Tmax_Winter","GDD_Winter"
"1040","MIb",356.2,42.2392307692308,63.8965934065934,245.854395604396,365.4,37.9223913043478,59.7610869565217,243.50652173913,251.4,61.2304347826087,84.994347826087,256.990217391304,188.3,19.962,35.352,231.737222222222
"1041","MNa",54.2,39.4620879120879,63.2834065934066,244.912637362637,219.6,33.5730434782609,54.065652173913,240.716304347826,335.7,61.5669565217391,84.245,256.875543478261,74.5,9.372,26.952,226.462222222222
"1042","MNb",66.7,38.4394505494505,62.7473626373626,244.47967032967,257.4,33.5221739130435,53.4395652173913,240.528260869565,288.6,60.9232608695652,84.9278260869565,256.886413043478,93.2,10.134,26.704,226.605
"1043","MNc",65.1,34.4121978021978,58.8724175824176,242.284615384615,210,29.5817391304348,50.9626086956522,238.745652173913,273.5,57.0532608695652,81.2730434782609,254.796195652174,32,3.744,22.922,223.779444444444
"1044","MNd",28.4,38.1526373626374,62.6583516483516,244.375274725275,271,32.6378260869565,53.5471739130435,240.3125,307.3,61.115,84.9219565217391,256.938043478261,68.1,8.11,26.022,225.853333333333
"1045","ND",77.6,35.3913186813187,59.3491208791209,242.689010989011,163.7,27.8169565217391,48.8358695652174,237.664673913043,248.8,56.9554347826087,83.135652173913,255.286413043478,24.3,3.608,20.83,223.160555555556
"1046","NY",300.9,45.0796703296703,63.95,246.658241758242,374.9,37.4704347826087,56.9554347826087,242.601630434783,229.7,59.9234782608696,81.1086956521739,255.547826086957,160.5,20.734,35.722,232.054444444444
"1047","ORa",275.4,43.5486813186813,64.0647252747253,246.264835164835,484.8,38.6932608695652,56.9202173913043,242.93152173913,70.6,50.3873913043478,76.2878260869565,251.559782608696,357.2,32.108,47.512,238.488888888889
"1048","ORb",34.4,41.4124175824176,66.7667032967033,246.421978021978,109.2,36.4960869565217,60.5104347826087,243.31847826087,25.6,52.7860869565217,83.0789130434783,254.1125,52.4,28.456,43.532,236.368888888889
"1049","TX",31,63.2814285714286,90.0223076923077,258.956593406593,9.7,63.7758695652174,91.1476086956522,259.40652173913,105.8,74.5523913043478,99.155652173913,264.624456521739,95.7,47.42,71.048,249.28
"1050","WAa",28.3,41.4045054945055,65.9952747252747,246.205494505494,79.4,36.0695652173913,60.4439130434783,243.18152173913,15,52.7430434782609,83.4584782608696,254.20597826087,35.2,28.066,43.244,236.180555555556
"1051","WAb",25.5,37.31,63.8491208791209,244.471978021978,93.5,33.3186956521739,59.2563043478261,242.0875,16.2,50.1878260869565,82.5897826086957,253.254891304348,34.5,23.318,38.226,233.467777777778
"1052","WAc",222,42.6486813186813,59.3313186813187,244.7,317.8,39.2469565217391,55.3354347826087,242.645108695652,74.7,49.4619565217391,69.6630434782609,249.4625,256.9,33.286,45.516,238.261666666667
"1053","WAd",41.8,42.2313186813187,66.5115384615385,246.578571428571,129,37.1554347826087,60.8665217391304,243.600543478261,22.2,53.4297826086957,83.3978260869565,254.379891304348,72.4,28.884,43.506,236.480555555556
"1054","WIa",235.6,40.3996703296703,61.4774725274725,244.671428571429,229.4,36.0695652173913,55.2532608695652,241.739673913043,235.7,60.7863043478261,86.3795652173913,257.251630434783,89.6,15.15,30.556,229.068333333333
"1055","WIb",164.4,35.9768131868132,56.6728571428571,242.108241758242,188.8,30.620652173913,51.6923913043478,239.236956521739,257.3,55.7052173913043,80.015,254.072282608696,49.3,8.682,25.876,225.971666666667
"1056","WIc",190.6,37.3634065934066,59.7585714285714,243.350549450549,233.7,32.2191304347826,53.8269565217391,240.273913043478,302.8,58.1078260869565,82.5936956521739,255.45597826087,79,10.454,28.352,227.151666666667
"1057","AZ",14.1,58.8783516483516,91.1952747252747,258.059340659341,14.8,53.539347826087,88.205,255.745652173913,67.6,76.1371739130435,106.369347826087,267.06847826087,24.2,40.3521978021978,70.7247252747253,247.226923076923
"1058","CAa",17.7,51.3223076923077,82.308021978022,253.491758241758,75.1,47.1395652173913,77.7630434782609,251.067391304348,0,62.2184782608696,97.2167391304348,260.659782608696,63,37.2803296703297,58.459010989011,242.966483516484
"1059","CAb",0.5,61.5921978021978,92.9161538461538,259.291208791209,2.4,54.8502173913043,88.1697826086957,256.1,46.9,76.5617391304348,106.328260869565,267.175,17,42.0849450549451,72.5346153846154,248.210989010989
"1060","CAc",95.8,49.8467032967033,73.0350549450549,250.506043956044,117,45.8228260869565,67.4345652173913,247.832608695652,4.3,52.8995652173913,72.4178260869565,251.182608695652,152.2,40.9930769230769,62.9154945054945,245.235714285714
"1061","CAd",161.6,50.3115384615385,80.5475824175824,252.721978021978,171.8,47.5308695652174,75.9552173913043,250.673913043478,1.1,57.1863043478261,96.0017391304348,258.924456521739,234.1,38.8508791208791,58.3067032967033,243.36043956044
"1062","CO",44.4,27.9856043956044,65.7341758241758,242.405494505495,33.7,28.3784782608696,63.2789130434783,241.832608695652,70.3,46.3530434782609,82.3080434782609,252.111413043478,25.8,2.41769230769231,37.2862637362637,227.401098901099
"1063","FLa",276.5,63.9618681318681,84.7330769230769,257.676373626374,152.4,61.2969565217391,88.4065217391304,257.95652173913,609.2,70.6882608695652,92.6384782608696,261.740760869565,105.1,52.337032967033,79.4873626373626,252.99010989011
"1064","FLb",230.2,62.6207692307692,83.3998901098901,256.933516483516,158.9,61.3947826086956,88.504347826087,258.010869565217,775,71.0619565217391,91.8989130434783,261.639130434783,107.9,50.539010989011,77.631978021978,251.975274725275
"1065","FLc",149.3,60.8049450549451,80.0115384615385,255.487912087912,271,60.0036956521739,84.6636956521739,256.557608695652,864.1,70.220652173913,90.7660869565217,261.090760869565,178.7,47.6273626373626,71.3121978021978,249.410989010989
"1066","GA",154.6,55.0528571428571,82.0528571428571,254.457142857143,270.3,57.7302173913044,86.2445652173913,256.365217391304,410.9,68.8080434782609,94.7613043478261,261.808152173913,338.7,43.6713186813187,69.5478021978022,247.821978021978
"1067","IDa",65.2,34.3587912087912,64.4642857142857,243.823076923077,67.9,32.9645652173913,61.3341304347826,242.566304347826,28.1,49.37,86.9215217391304,254.23097826087,85.7,20.5007692307692,37.9963736263736,232.621428571429
"1068","IDb",32.7,39.8715384615385,68.6418681318681,246.514835164835,94.8,38.0769565217391,65.2647826086957,245.078260869565,8.8,55.5526086956522,89.8113043478261,256.751086956522,82.3,26.240989010989,42.9275824175824,235.585714285714
"1069","IDc",61.1,35.506043956044,66.5827472527473,244.73021978022,78,33.320652173913,63.3336956521739,243.220652173913,21.6,50.3169565217391,87.905652173913,254.767391304348,106.1,22.9040659340659,41.6121978021978,234.293406593407
"1070","ME",260.4,34.6515384615385,53.7513186813187,240.928571428571,232.3,30.2391304347826,50.6104347826087,238.830434782609,291,53.1558695652174,74.4213043478261,251.810326086957,201.5,3.96846153846154,25.3706593406593,224.521978021978
"1071","MIa",172.8,38.5561538461538,61.2658241758242,244.100549450549,195.2,38.3313043478261,63.3434782608696,244.615217391304,228.7,56.509347826087,86.4813043478261,256.091847826087,156.2,23.5053846153846,37.6324175824176,233.354945054945
"1072","MIb",179.7,40.7379120879121,63.7185714285714,245.387912087912,173.3,43.1228260869565,67.6126086956522,247.132065217391,223.7,59.7239130434783,89.1597826086957,257.728804347826,195.7,26.7354945054945,41.4381318681319,235.309340659341
"1073","MNa",71.2,38.7302197802198,62.5001098901099,244.491758241758,325.8,42.559347826087,65.5230434782609,246.395108695652,321.2,61.1130434782609,88.1560869565217,257.835869565217,85.5,18.2102197802198,34.3489010989011,230.971978021978
"1074","MNb",92.5,37.6442857142857,62.4704395604396,244.181868131868,258,42.6689130434783,65.7402173913043,246.485869565217,200.3,60.9565217391304,90.0754347826087,258.325543478261,110.5,18.1449450549451,34.1154945054945,230.889010989011
"1075","MNc",69.5,33.4568131868132,57.0743956043956,241.51978021978,292.7,35.8719565217391,58.6615217391304,242.63152173913,287.4,56.6991304347826,82.7423913043478,255.10597826087,57.7,8.0867032967033,27.3249450549451,226.208791208791
"1076","MNd",43.4,37.1715384615385,61.5585714285714,243.797252747253,296.5,41.2504347826087,64.1710869565217,245.65597826087,219.4,60.89,87.6786956521739,257.641304347826,74.4,14.9998901098901,32.2304395604396,229.491758241758
"1077","ND",119,34.5823076923077,55.3535164835165,241.354395604396,113.2,36.3786956521739,60.6728260869565,243.33097826087,159.1,58.3073913043478,88.7019565217391,257.208152173913,27.1,8.18164835164835,24.5458241758242,225.463186813187
"1078","NY",255.6,42.7634065934066,61.5664835164835,245.352747252747,152.8,40.9334782608696,62.1421739130435,245.004347826087,251.9,59.5889130434783,81.5371739130435,255.573913043478,193.5,26.2568131868132,40.6667032967033,234.962087912088
"1079","ORa",445.9,42.8306593406593,65.5205494505495,246.46978021978,481.8,40.0510869565217,59.7610869565217,244.097826086957,104,50.9273913043478,77.3110869565217,251.99402173913,608.2,34.7089010989011,47.3721978021978,239.172527472527
"1080","ORb",76.9,42.2985714285714,67.7873626373626,246.951648351648,92,39.2313043478261,64.0439130434783,245.059782608696,61.9,54.905,85.3523913043478,255.332608695652,91.2,31.3205494505494,45.8550549450549,237.80989010989
"1081","TX",70.5,66.5075824175824,89.3418681318681,259.663736263736,98.4,65.3919565217391,88.5121739130435,259.123369565217,40.2,74.6971739130435,99.2554347826087,264.692391304348,90.4,52.1471428571429,75.2168131868132,251.751098901099
"1082","WAa",68.3,42.528021978022,66.828021978022,246.748901098901,64.3,39.2234782608696,64.1652173913044,245.091304347826,59.8,55.1534782608696,85.7573913043478,255.514130434783,83,31.1563736263736,45.9045054945055,237.778021978022
"1083","WAb",78.4,39.1693406593407,65.0497802197802,245.321978021978,65.5,36.1752173913044,63.1165217391304,243.953260869565,69.2,52.6334782608696,85.1782608695652,254.653260869565,96.1,27.0697802197802,41.5983516483516,235.446703296703
"1084","WAc",250.4,43.2341758241758,59.9524175824176,245.035164835165,301.1,40.0980434782609,56.5210869565217,243.210869565217,124.4,50,70.61,249.875,350.8,34.8354945054945,46.6541758241758,239.008241758242
"1085","WAd",95.9,43.3924175824176,67.3838461538462,247.143406593407,107.9,40.0315217391304,64.4313043478261,245.389673913043,68.7,55.7991304347826,85.7710869565217,255.697282608696,110.4,32.2067032967033,46.5038461538462,238.236263736264
"1086","WIa",174.8,38.0042857142857,61.7425274725275,244.07967032967,272.7,42.2482608695652,64.955652173913,246.151086956522,156.6,60.1347826086957,88.8173913043478,257.747826086957,109.2,21.4897802197802,36.0638461538462,232.359340659341
"1087","WIb",164,33.8148351648352,56.6827472527473,241.51043956044,152,36.4784782608696,60.9389130434783,243.432608695652,268.1,55.3197826086957,83.9436956521739,255.05652173913,59.3,14.9682417582418,30.9783516483516,229.135164835165
"1088","WIc",195.6,35.331978021978,59.5884615384615,242.739010989011,254.4,39.0884782608696,64.0576086956522,245.023913043478,160.8,57.5560869565217,87.6963043478261,256.720108695652,90.3,17.2607692307692,33.5972527472527,230.499450549451
"1089","AZ",75.2,56.5363736263736,86.720989010989,256.165934065934,9.7,55.0947826086957,88.5747826086957,256.280434782609,48.8,76.2213043478261,105.616086956522,266.882608695652,53.1,37.58,66.266,245.218333333333
"1090","CAa",6.1,48.9051648351648,80.2963736263736,252.261538461538,21.8,49.1626086956522,80.9267391304348,252.508152173913,0,63.4882608695652,98.0091304347826,261.232608695652,23.3,33.372,56.914,241.451666666667
"1091","CAb",31.1,59.1691208791209,88.3607692307692,257.352747252747,0.9,56.9730434782609,90.1908695652174,257.251086956522,15.4,76.0295652173913,106.064130434783,266.953804347826,18.2,38.804,68.782,246.257222222222
"1092","CAc",15.3,48.4442857142857,71.9154945054945,249.805494505494,18.2,47.0534782608696,70.5141304347826,249.029891304348,0.5,54.2730434782609,73.9165217391304,251.980434782609,40.8,38.528,62.314,244.383888888889
"1093","CAd",45.8,48.3651648351648,79.0976923076923,251.778571428571,57.9,49.2995652173913,79.1052173913044,252.040217391304,9.6,59.6534782608696,96.739347826087,259.814673913043,36.3,34.784,56.836,241.822222222222
"1094","CO",99.7,25.8038461538462,59.359010989011,240.028571428571,30.2,23.9802173913043,56.8360869565217,238.821195652174,75.4,44.9658695652174,78.8136956521739,250.755434782609,12.4,-1.534,32.3,224.918333333333
"1095","FLa",288.5,66.5787912087912,85.7220879120879,258.678021978022,242.8,57.0884782608696,86.1682608695652,256.165760869565,825.5,70.3986956521739,91.0478260869565,261.21847826087,83.1,55.196,80.642,254.105
"1096","FLb",232.9,64.7253846153846,85.0594505494505,257.979120879121,221.7,56.6913043478261,84.679347826087,255.641847826087,732.8,71.4160869565217,91.235652173913,261.553260869565,51.6,53.356,78.978,253.131666666667
"1097","FLc",315.2,63.2893406593407,80.2251648351648,256.237362637363,461.9,54.3023913043478,78.62,253.295108695652,616.7,70.9621739130435,89.8895652173913,261.053260869565,147.1,51.1,72.422,250.683888888889
"1098","GA",189.3,56.8746153846154,80.6959340659341,254.586263736264,200.2,50.3717391304348,78.3715217391304,252.134239130435,754.8,70.6745652173913,91.085,261.305434782609,507,44.168,68.926,247.787222222222
"1099","IDa",57.6,31.37,58.008021978022,241.199450549451,40,29.2569565217391,55.2884782608696,239.857065217391,28.1,49.9882608695652,86.4558695652174,254.273369565217,25.4,10.744,29.062,227.429444444444
"1100","IDb",78,36.9776923076923,62.9867032967033,244.14010989011,38.9,36.8580434782609,63.5997826086956,244.277173913043,21.5,56.644347826087,90.4432608695652,257.229891304348,40.7,18.09,34.494,230.978888888889
"1101","IDc",48.4,32.5587912087912,60.0038461538462,242.084065934066,38.8,30.7673913043478,58.1626086956522,241.075,10.2,51.1445652173913,87.6532608695652,254.927173913043,24.8,12.656,31.412,228.613333333333
"1102","ME",292.3,34.3073626373626,51.9315384615385,240.327472527473,213.4,29.8419565217391,49.5441304347826,238.423913043478,377.3,51.6532608695652,73.2571739130435,251.069565217391,176.6,1.622,21.84,222.889444444444
"1103","MIa",223.4,38.4216483516484,61.9541758241758,244.254395604396,351.4,33.1054347826087,54.815,240.794565217391,207.8,55.4958695652174,81.9323913043478,254.546739130435,202.1,17.418,32.116,230.131666666667
"1104","MIb",218.5,41.4104395604396,65.4275824175824,246.049450549451,259.6,36.7367391304348,58.7691304347826,242.901630434783,308.5,58.7808695652174,84.4269565217391,256.152173913043,220.9,21.844,36.716,232.638888888889
"1105","MNa",134.2,39.7943956043956,61.5031868131868,244.51043956044,333.6,30.8789130434783,49.6126086956522,238.73097826087,232.6,60.1308695652174,82.9810869565217,256.125543478261,83.5,9.094,26.028,226.128333333333
"1106","MNb",169.2,38.2910989010989,61.6020879120879,244.12032967033,491.5,30.9297826086957,49.129347826087,238.610869565217,302.4,58.8786956521739,81.4276086956522,255.346195652174,81.9,9.708,26.06,226.307777777778
"1107","MNc",236.1,35.0174725274725,55.940989010989,241.638461538462,230,25.7352173913043,45.8580434782609,236.259239130435,205.7,56.255,80.2360869565217,254.286413043478,95.7,-0.506,20.106,221.816666666667
"1108","MNd",144.2,38.479010989011,60.8603296703297,243.966483516484,187.9,29.5504347826087,49.5617391304348,238.347826086957,285.5,60.0467391304348,84.9923913043478,256.660869565217,60.4,5.55,24.348,224.677222222222
"1109","ND",116.8,34.9304395604396,55.8203296703297,241.580769230769,267.1,24.1386956521739,45.2495652173913,235.646739130435,131.9,56.615,81.7973913043478,254.820108695652,39.5,0.352,17.59,221.356111111111
"1110","NY",269.9,41.6438461538462,61.0957142857143,244.910989010989,227,35.8915217391304,56.3567391304348,241.996739130435,348.7,59.2602173913043,79.7958695652174,254.998913043478,159.1,22.704,36.576,232.838888888889
"1111","ORa",350.6,42.351978021978,62.3754945054945,245.463186813187,236.6,41.5439130434783,62.2947826086957,245.216304347826,67.6,52.6432608695652,80.5276086956522,253.364130434783,207.7,31.254,46.328,237.922777777778
"1112","ORb",71.4,40.5104395604396,63.7878021978022,245.343956043956,58.2,40.5910869565217,65.4252173913043,245.821195652174,34.5,57.3291304347826,88.9034782608696,256.992391304348,39.2,26.694,41.25,235.245555555556
"1113","TX",231.1,64.7392307692308,83.8053846153846,257.634615384615,89.7,62.1147826086956,86.8608695652174,257.754347826087,97.8,74.8008695652174,98.4591304347826,264.5,125.9,50.388,72.144,250.408888888889
"1114","WAa",47.2,40.8289010989011,63.3427472527473,245.308791208791,52.8,40.1352173913043,65.5660869565217,245.733695652174,33.6,57.5873913043478,88.8467391304348,257.048369565217,24.1,26.494,41.852,235.357222222222
"1115","WAb",45.5,37.493956043956,61.8572527472527,243.96978021978,50.2,37.4313043478261,64.175,244.596195652174,49.7,54.9030434782609,87.3245652173913,255.879891304348,24.1,22.922,37.66,233.200555555556
"1116","WAc",228.7,43.1016483516484,59.4084615384615,244.847252747253,231.6,41.3580434782609,57.8965217391304,243.942934782609,72.7,51.995652173913,72.95,251.079347826087,223.2,33.032,45.074,238.068333333333
"1117","WAd",66.5,41.6596703296703,63.7284615384615,245.646703296703,60.3,40.9608695652174,65.8184782608696,246.033152173913,36.5,58.1136956521739,89.0032608695652,257.238043478261,50.2,27.466,42.138,235.706666666667
"1118","WIa",209.1,40.0198901098901,61.8394505494505,244.666483516484,298.6,34.2069565217391,53.015,240.600543478261,245.4,58.1684782608696,82.159347826087,255.352173913043,135.4,13.454,28.922,228.143333333333
"1119","WIb",204.8,34.8078021978022,57.1594505494505,241.918681318681,194.5,28.7032608695652,49.0980434782609,237.983695652174,300.3,53.8778260869565,79.2695652173913,253.357608695652,84.9,5.91,23.578,224.563333333333
"1120","WIc",189.3,36.6750549450549,60.257032967033,243.297802197802,278.9,30.3115217391304,51.1484782608696,239,224.6,55.7521739130435,81.484347826087,254.49347826087,106,8.592,26.24,226.047777777778
"1121","AZ",130.5,60.5774725274725,87.7752747252747,257.581318681319,20.7,58.3563043478261,87.0584782608696,256.765217391304,70.3,77.7571739130435,104.017608695652,266.865217391304,28.2,43.832,70.206,248.049444444444
"1122","CAa",21.6,52.1372527472527,82.402967032967,253.744505494505,26,50.9704347826087,82.0810869565217,253.33097826087,0,63.6545652173913,98.2360869565217,261.341847826087,113.9,40.468,64.8,245.613333333333
"1123","CAb",0,64.2387912087912,91.9251648351648,259.751098901099,0,59.5517391304348,89.2869565217391,257.716304347826,18.6,77.9430434782609,105.578913043478,267.350543478261,10.2,46.354,75.092,250.107222222222
"1124","CAc",53.2,53.326043956044,74.391978021978,251.849450549451,61.1,48.7889130434783,70.8995652173913,249.61902173913,0,56.1845652173913,72.3219565217391,252.06847826087,243.9,44.944,66.514,247.332777777778
"1125","CAd",66.7,51.348021978022,79.9165934065934,252.834615384615,82.9,50.4441304347826,78.7197826086957,252.251086956522,0,60.2365217391304,94.8160869565217,259.442391304348,330.7,42.67,62.456,245.573888888889
"1126","CO",55.1,27.6176923076923,62.2093406593407,241.324175824176,43.9,26.2008695652174,58.4345652173913,239.882065217391,87.5,44.1578260869565,77.5928260869565,250.191847826087,20.3,2.842,33.864,226.568333333333
"1127","FLa",321.6,63.857032967033,85.0376923076923,257.731868131868,253.4,60.6630434782609,85.8532608695652,257.071195652174,553.2,71.6058695652174,92.4252173913043,261.936413043478,158.1,53.318,77.714,252.77
"1128","FLb",408.3,62.8423076923077,83.3346153846154,256.976923076923,312.7,61.9034782608696,83.9808695652174,256.895652173913,577.6,73.0634782608696,92.5954347826087,262.388586956522,171,52.242,74.304,251.523888888889
"1129","FLc",364,60.5181318681319,79.1906593406593,255.18021978022,315.6,57.9865217391304,78.9819565217391,254.41902173913,463.6,71.7878260869565,90.1654347826087,261.359239130435,299.8,47.216,66.574,247.980555555556
"1130","GA",366.7,56.0992307692308,80.5179120879121,254.321428571429,583.5,56.2765217391304,78.0995652173913,253.698913043478,225.1,73.1417391304348,94.4717391304348,262.93152173913,382.8,40.91,63.676,245.423888888889
"1131","IDa",60.3,31.9416483516484,60.4587912087912,242.039010989011,77.9,32.7141304347826,59.9176086956522,242.103260869565,84.9,49.7476086956522,81.2123913043478,252.75,64.7,20.508,37.468,232.476666666667
"1132","IDb",78.8,39.0506593406593,64.2387912087912,245.063736263736,88.6,38.779347826087,65.0926086956522,245.225543478261,29.9,56.8810869565217,87.1015217391304,256.367391304348,130.4,28,42.142,235.856111111111
"1133","IDc",48,34.246043956044,63.5267032967033,243.531318681319,84,32.7219565217391,61.7626086956522,242.617934782609,68.7,50.4539130434783,82.5173913043478,253.308695652174,75.9,22.602,41.218,234.1
"1134","ME",242.6,33.6051648351648,51.7456043956044,240.080769230769,264.2,21.3858695652174,43.6158695652174,234.428260869565,325.2,53.5804347826087,75.620652173913,252.261413043478,251.1,2.388,22.884,223.392222222222
"1135","MIa",241.6,36.2201098901099,55.9508791208791,241.975274725275,237.9,29.2217391304348,53.0267391304348,239.21902173913,297.2,54.6467391304348,77.3326086956522,253.033152173913,136.2,11.244,27.416,227.111111111111
"1136","MIb",284.3,39.108021978022,58.3759340659341,243.451098901099,210.7,34.0132608695652,56.3704347826087,241.478804347826,332.3,59.1408695652174,79.8486956521739,254.980434782609,158.6,13.91,29.728,228.493888888889
"1137","MNa",92.7,34.8750549450549,53.2449450549451,240.85,345.6,31.3426086956522,49.8610869565217,238.928804347826,392.5,60.2247826086957,78.4947826086957,254.905434782609,77.2,2.818,21.552,223.141666666667
"1138","MNb",128.6,33.1878021978022,53.5436263736264,240.464285714286,260.2,32.1623913043478,51.1895652173913,239.525543478261,418.5,59.225,78.3754347826087,254.594565217391,85.9,4.22,21.606,223.546111111111
"1139","MNc",118.3,29.8825274725275,49.5203296703297,238.428571428571,214.1,26.480652173913,46.609347826087,236.675,382.8,55.7091304347826,74.7754347826087,252.617934782609,44.4,-2.69,16.88,220.313888888889
"1140","MNd",122,33.1245054945055,53.4526373626374,240.421428571429,280,30.8671739130435,50.7532608695652,239.044565217391,314.1,59.5086956521739,78.874347826087,254.811956521739,56,3.112,21.532,223.217777777778
"1141","ND",49.4,29.9418681318681,51.5161538461538,238.999450549451,156.2,25.3126086956522,45.259347826087,235.975543478261,311.4,55.2415217391304,76.835652173913,253.060326086957,23,-2.776,15.762,219.979444444444
"1142","NY",170.8,42.2807692307692,59.8812087912088,244.750549450549,253.1,35.179347826087,55.9713043478261,241.691847826087,342.8,60.1582608695652,78.7569565217391,254.959782608696,155.8,17.47,31.57,229.994444444444
"1143","ORa",369.8,46.0726373626374,66.2761538461538,247.58021978022,403.8,42.4986956521739,63.4686956521739,245.807608695652,72.7,53.8973913043478,80.8015217391304,253.788586956522,490.9,35.282,48.218,239.566666666667
"1144","ORb",39.2,41.4440659340659,65.6649450549451,246.124725274725,66.1,40.1176086956522,67.1097826086957,246.157608695652,37.2,57.7067391304348,88.5532608695652,257,96.8,29.43,42.346,236.31
"1145","TX",322.7,63.9242857142857,84.6242857142857,257.635714285714,108.6,61.8330434782609,84.3682608695652,256.983695652174,107.7,75.6930434782609,98.4239130434783,264.738043478261,75,49.582,70.866,249.83
"1146","WAa",32.7,42.6071428571429,64.6067032967033,246.153846153846,44.9,40.5226086956522,66.6186956521739,246.133695652174,29.1,57.3486956521739,87.6786956521739,256.657608695652,77.2,29.232,41.506,236.021666666667
"1147","WAb",59.1,38.5581318681319,62.9946153846154,244.581318681319,54.4,37.535,64.9321739130435,244.835326086957,30.4,55.6386956521739,87.2110869565217,256.052717391304,73,25.084,38.794,234.116111111111
"1148","WAc",290.3,45.6710989010989,62.1954945054945,246.335164835165,284.9,43.5747826086956,60.1347826086957,245.180434782609,90.5,52.61,74.540652173913,251.691847826087,321.9,35.288,47.39,239.338333333333
"1149","WAd",54.7,43.2697802197802,65.2871428571429,246.526923076923,77.8,41.6867391304348,66.935652173913,246.545108695652,33.7,58.7808695652174,87.7941304347826,257.0875,114.4,30.386,42.476,236.611666666667
"1150","WIa",163.7,36.1172527472527,54.2972527472527,241.487362637363,253.6,32.1995652173913,51.8097826086956,239.708152173913,385.4,58.46,78.0526086956522,254.292391304348,74.3,6.418,23.668,224.729444444444
"1151","WIb",261.9,30.7449450549451,48.5847252747253,238.408241758242,160.1,25.1365217391304,46.5252173913043,236.278260869565,344.1,53.0423913043478,74.5034782608696,251.801630434783,81.8,-0.944,18.136,221.147777777778
"1152","WIc",204.6,33.1561538461538,51.5379120879121,239.898351648352,251.7,28.8597826086957,49.790652173913,238.219565217391,350.6,56.5739130434783,77.344347826087,253.571739130435,91.9,2.982,20.94,223.017222222222
"1153","AZ",75.4,61.4359340659341,85.9930769230769,257.324725274725,46.1,56.7989130434783,84.9082608695652,255.735326086957,40.9,80.719347826087,104.882391304348,267.928260869565,30.5,42.53,68.756,247.285
"1154","CAa",53.4,50.3906593406593,80.331978021978,252.684065934066,27.1,48.1589130434783,79.9269565217391,251.951630434783,8.3,63.9695652173913,96.8136956521739,261.034239130435,44.7,37.342,60.584,243.573888888889
"1155","CAb",11.8,63.2834065934066,90.0242857142857,258.957692307692,33.5,58.3054347826087,86.8139130434783,256.683152173913,9.5,76.1841304347826,105.430217391304,266.820652173913,11,43.768,73.142,248.847222222222
"1156","CAc",77.2,51.3341758241758,73.5256043956044,251.055494505494,42.3,49.325,69.6923913043478,249.432608695652,12.6,57.1413043478261,73.7776086956522,252.738586956522,107.1,43.068,65.812,246.616666666667
"1157","CAd",57.9,50.3807692307692,78.7910989010989,252.253296703297,43.5,48.5247826086957,77.6886956521739,251.43152173913,1.8,60.215,94.1880434782609,259.261956521739,103.3,40.274,59.552,244.101666666667
"1158","CO",40.8,28.039010989011,62.3497802197802,241.48021978022,80.1,27.4491304347826,58.055,240.123369565217,86,44.9776086956522,78.2404347826087,250.599456521739,45.7,6.024,36.516,228.188888888889
"1159","FLa",286.7,69.5873626373626,87.5220879120879,260.013736263736,236.2,64.3373913043478,88.2519565217391,258.758152173913,721.1,71.6704347826087,91.8597826086957,261.797282608696,123.2,56.45,78.466,253.848888888889
"1160","FLb",350.9,68.8436263736264,87.0354945054945,259.671978021978,207.2,65.180652173913,87.2130434782609,258.703804347826,796,72.7210869565217,92.2119565217391,262.186956521739,283.9,54.078,74.776,252.165
"1161","FLc",250.8,66.7864835164835,82.1557142857143,257.745054945055,228.1,62.5745652173913,81.6819565217391,256.44347826087,692.1,72.3473913043478,91.1163043478261,261.778804347826,165.1,49.9,68.762,249.333888888889
"1162","GA",247.3,60.6031868131868,81.0895604395604,255.731318681319,354,60.7765217391304,83.0123913043478,256.313586956522,377.6,73.9615217391304,94.3308695652174,263.120108695652,336.4,43.122,65.48,246.539444444444
"1163","IDa",54.8,33.7456043956044,60.8979120879121,242.662087912088,91.7,32.2915217391304,61.0660869565217,242.304891304348,35.8,49.5108695652174,82.8108695652174,253.128260869565,44.2,20.642,36.634,232.282222222222
"1164","IDb",62.6,39.6242857142857,64.851978021978,245.393406593407,65.6,39.0747826086956,66.5189130434783,245.703804347826,29,57.6676086956522,88.9113043478261,257.088586956522,105.5,28.148,42.676,236.045555555556
"1165","IDc",67.6,34.7445054945055,62.3478021978022,243.342307692308,125.8,33.4517391304348,62.7663043478261,243.099456521739,10.6,51.2913043478261,84.1491304347826,253.994565217391,56.9,22.054,39.188,233.383888888889
"1166","ME",243.6,35.2647252747253,53.2587912087912,240.962087912088,158.3,23.3208695652174,46.4136956521739,235.742934782609,300.2,52.7176086956522,71.7780434782609,250.954347826087,195.6,0.458,20.34,222.149444444444
"1167","MIa",242.6,41.7407692307692,62.2489010989011,245.258241758242,222.9,33.3363043478261,55.985,241.183695652174,265.7,55.8441304347826,78.154347826087,253.59402173913,137.6,12.948,29.68,228.213333333333
"1168","MIb",150.4,43.4557142857143,64.846043956044,246.456043956044,217.4,37.1417391304348,58.7808695652174,243.017391304348,366.7,58.8454347826087,78.8919565217391,254.632608695652,174.4,16.53,32.738,230.057777777778
